Location,Location URI
"80 madison avenue, new york, ny",http://history.archives.mbl.edu/concepts/location/01ec13dd-acda-4a09-be78-ff0a7f1e2779
greece,http://history.archives.mbl.edu/concepts/location/0f776b7e-0e75-4a32-bf68-8fd80bf7e6b9
"oxford, england",http://history.archives.mbl.edu/concepts/location/c1ed008f-c36d-4a51-bd52-430007af282b
"worthington, oh",http://history.archives.mbl.edu/concepts/location/54a45633-1f36-4e5c-b661-06f39cfa6a49
"6i anderson st., boston, ma",http://history.archives.mbl.edu/concepts/location/96997de6-2b3e-4b1b-9603-7d608a82f9f7
parkside,http://history.archives.mbl.edu/concepts/location/017624b9-b057-45bc-b04f-ceeabb09a10a
"st. johnsbury, vt",http://history.archives.mbl.edu/concepts/location/9d674be2-3286-445c-9585-f06a3ff0a944
"i90 riverside drive, new york, ny ii4",http://history.archives.mbl.edu/concepts/location/60ee1645-e076-4754-ba7f-4b6511427228
"kiel, germany",http://history.archives.mbl.edu/concepts/location/c71c709e-beae-4e1e-80a4-5fa130555624
"wellesley, mass",http://history.archives.mbl.edu/concepts/location/1265159b-b989-4cc8-a4b1-a91c18c3f9b3
"i50 n. ii0th street, philadelphia, pa",http://history.archives.mbl.edu/concepts/location/5e35a0f1-376a-40db-aaed-65853d3a743a
"port huron, mi",http://history.archives.mbl.edu/concepts/location/57e3a243-228f-4de7-abd4-3f43b2c758b8
"lincoln street, new haven, ct",http://history.archives.mbl.edu/concepts/location/6def447c-9e86-4b55-a39e-c6beac40a36c
w. africa,http://history.archives.mbl.edu/concepts/location/09ca9995-856e-4b3d-af2a-82a81838d9c8
"basel, switzerland",http://history.archives.mbl.edu/concepts/location/81d088ba-7d18-47ca-9448-8b8b74b5755a
bronx,http://history.archives.mbl.edu/concepts/location/55846974-b19e-490b-87a1-81e4df0f12bd
"scarsdale, ny",http://history.archives.mbl.edu/concepts/location/0b4a93c2-ff5e-4687-a7fe-459ded8c9ec9
"chicago, illinois",http://history.archives.mbl.edu/concepts/location/8478b9ff-db12-445b-8965-f8c819929393
"abington, pa",http://history.archives.mbl.edu/concepts/location/63efd12b-7c37-4a40-bb9e-1d53df1d3ad8
"north adams, ma",http://history.archives.mbl.edu/concepts/location/a65217a1-0c4a-417b-adf4-1616af2dd19c
"east falmouth, mass",http://history.archives.mbl.edu/concepts/location/85ecd189-4537-4b44-bc65-44a3582beab6
"geneva, switzerland",http://history.archives.mbl.edu/concepts/location/8394dd71-d292-4e38-92cc-6fcace76967e
"hockessin, de",http://history.archives.mbl.edu/concepts/location/f6fcd4da-7889-4b07-a15b-153a5219573a
ct,http://history.archives.mbl.edu/concepts/location/3d934280-f625-4618-9546-0cfdf0029075
"miinchen, germany",http://history.archives.mbl.edu/concepts/location/db93ac5e-00c1-4e82-b027-65c39081efb0
"liege, belgium",http://history.archives.mbl.edu/concepts/location/556fc800-7989-4639-8acb-46cb6d2b6475
"bolton, ma",http://history.archives.mbl.edu/concepts/location/eecdb18a-8b54-4682-a73a-bdae51da492f
"tottenville, staten island, ny",http://history.archives.mbl.edu/concepts/location/708a3f28-e70d-4168-8a3d-6fa321c9a2d5
"east boston, ma",http://history.archives.mbl.edu/concepts/location/1a99cc9f-8641-4577-8ea6-10cfa2da5fae
albany medical center,http://history.archives.mbl.edu/concepts/location/a43a64cb-aa44-4c8f-b79f-9c72ba88aa86
"buckhannou, wv",http://history.archives.mbl.edu/concepts/location/8503b26e-a80e-440c-a042-5f837d2935af
"riverton, il",http://history.archives.mbl.edu/concepts/location/e6542a8a-a55f-4001-aa99-3d8afefff904
colby college,http://history.archives.mbl.edu/concepts/location/ac89595c-5fbf-467f-8b99-9f1259824638
"4i3 west front street, plainfield, nj",http://history.archives.mbl.edu/concepts/location/b0024f31-d144-4310-9d43-5bb9a3ae52ad
"i3 highland avenue, auburn, me",http://history.archives.mbl.edu/concepts/location/2ecaeacf-c032-427c-88d8-2d45e20a4229
"8i madison avenue, new york, ny",http://history.archives.mbl.edu/concepts/location/b04f1fd4-b330-4f94-b94d-33872d353b12
"warren, ma",http://history.archives.mbl.edu/concepts/location/0d508b92-d153-4f3d-baaf-971a389f7a99
spain,http://history.archives.mbl.edu/concepts/location/348a7db4-beb3-45b9-ba08-14a9445d6cf2
"columbia, ny",http://history.archives.mbl.edu/concepts/location/7bd822e1-8ba1-4714-ad0f-6004df27691b
laboratory of neurophysiology institutes of health,http://history.archives.mbl.edu/concepts/location/b4ac95a5-355c-43b1-bcd1-dc7f5745a1cd
"i987 davidson ave., bronx, ny",http://history.archives.mbl.edu/concepts/location/6ca4b175-f4e0-47e8-a221-cdfcc1e1e13f
"south hadley, ma",http://history.archives.mbl.edu/concepts/location/85dba3ea-a3f2-4176-9156-ab11524bde69
"booth bay harbor, me",http://history.archives.mbl.edu/concepts/location/e7ba832c-eadf-46b0-91be-3a554e896008
u. k.,http://history.archives.mbl.edu/concepts/location/8623c645-4271-4b84-a09d-c4fdf5393fa7
va,http://history.archives.mbl.edu/concepts/location/e924ff75-ec08-4f79-9c70-5e21e82f8ed5
"sepulveda, california",http://history.archives.mbl.edu/concepts/location/cbd4f3cf-aa3f-4eb0-9ca7-3619b0a1b889
"madreas, india",http://history.archives.mbl.edu/concepts/location/c50be8b6-3a35-4d87-8ba2-e531a97f0ce1
"blauvelt, ny",http://history.archives.mbl.edu/concepts/location/45bee904-c491-4a10-a47f-7a71c8e18e48
"iii58 east i0ii st., cleveland, oh",http://history.archives.mbl.edu/concepts/location/9f293704-819e-4110-9c29-e9c378f0bd07
"ps6, new york",http://history.archives.mbl.edu/concepts/location/64fb39ae-798c-4c07-a138-8220cac19d1b
"cromwell, ct",http://history.archives.mbl.edu/concepts/location/9aaf45cf-3a21-4830-937b-3650c52bdac3
"mansfield, pa",http://history.archives.mbl.edu/concepts/location/17b6b740-2fd0-4ea8-ba0c-cfd14aad7096
"iii0 giddings street, chicago, il",http://history.archives.mbl.edu/concepts/location/99416e23-935d-47e4-8704-c91a997ca6a9
"belgrade, yugoslavia",http://history.archives.mbl.edu/concepts/location/82b3ba64-320f-4df8-af4b-6b71d1a14193
santa cruz,http://history.archives.mbl.edu/concepts/location/2d79ef73-5581-425c-aef1-627f14839224
"quebec, canada",http://history.archives.mbl.edu/concepts/location/26097309-3367-4fdd-b85c-fa866caa7dde
woods hole.,http://history.archives.mbl.edu/concepts/location/7138321a-3917-414a-bdde-8bd558dc94bb
"darmstadt, germnay",http://history.archives.mbl.edu/concepts/location/59c0b90b-988a-4de7-a6bd-06bd242be356
columbia,http://history.archives.mbl.edu/concepts/location/6aa751c6-9dc8-43f0-87f8-841fa1e2ed98
"orange, ma",http://history.archives.mbl.edu/concepts/location/f8a22372-5ae5-4fa9-9d82-d1a0cd921fe7
university of north texas health science center,http://history.archives.mbl.edu/concepts/location/12d5fe8e-7567-419f-a89f-32346ff1a580
indonesia,http://history.archives.mbl.edu/concepts/location/d8da87d9-fe8a-4d34-a258-934139cfc96c
"sweet briar, va",http://history.archives.mbl.edu/concepts/location/2358a117-48aa-40b2-84bb-657f2ff9812f
inc.,http://history.archives.mbl.edu/concepts/location/9b310fa2-5462-44b8-952b-e9b62500a5c1
geneseo,http://history.archives.mbl.edu/concepts/location/70feea58-304a-410d-bf73-3d42b25f5801
"ashland, wi",http://history.archives.mbl.edu/concepts/location/b730fc96-3b79-4e0d-bd73-dd7868230e15
"edinbrugh, scotland",http://history.archives.mbl.edu/concepts/location/fb1d68fa-999a-436c-8e78-a69eea01517e
"i595 woodward ave., lakewood, oh",http://history.archives.mbl.edu/concepts/location/aff1b8fa-7b0c-4b54-9a23-46433e29eef2
"9i5 north 5th street, atchinson, ks",http://history.archives.mbl.edu/concepts/location/3870e7c5-b50a-469d-86c2-8752259d364a
"philadelophia, pa",http://history.archives.mbl.edu/concepts/location/042607c9-ed92-4f80-beaa-a24f401a1b31
"fayetteville, ar",http://history.archives.mbl.edu/concepts/location/b45fd7b7-542a-42d2-93c8-c7fed0c29e4d
"6ii4 fullerton parkway, chicago, il",http://history.archives.mbl.edu/concepts/location/0dcdabe9-e379-401d-a362-fd09e8bd6d07
"grinnell, io",http://history.archives.mbl.edu/concepts/location/099bd618-243e-4de0-9d18-6fe7db7602be
riverside,http://history.archives.mbl.edu/concepts/location/85ac1a05-8dfb-40aa-a7e3-6b24b7fe1946
"grinnell, ia",http://history.archives.mbl.edu/concepts/location/674340e7-ec9a-4965-ad8e-d9570bd63923
cruk,http://history.archives.mbl.edu/concepts/location/dcb25734-dc9f-466e-ac18-0c1ee635f8f2
naval medical research institute,http://history.archives.mbl.edu/concepts/location/7554fc1e-49bb-4293-83da-a33a8fcf38f2
"downstate medical center, brookyln",http://history.archives.mbl.edu/concepts/location/aadb2cb9-0782-48c9-8e6b-1cce64937b0a
munich,http://history.archives.mbl.edu/concepts/location/42ff5611-604f-4786-b70b-7f664cad8947
zimbabwe,http://history.archives.mbl.edu/concepts/location/4bc22f52-37be-40dd-8517-95d30085216c
"lee's summit, mo",http://history.archives.mbl.edu/concepts/location/af46f4e0-7ee1-48a8-888d-2b3cb5112a62
belgium,http://history.archives.mbl.edu/concepts/location/0e7ebda7-8757-4dcf-bcb1-90db214fbfe8
"morristown, nj",http://history.archives.mbl.edu/concepts/location/f3b464c4-c7e6-436c-95cf-18827e6e7904
"50i elm street, new haven, ct",http://history.archives.mbl.edu/concepts/location/68860b86-5b54-460b-a854-95016e619563
"perth amboy, nj",http://history.archives.mbl.edu/concepts/location/8f3b941b-3e0a-4a1e-b5ec-8e0f1061321f
"500 washington avenue, yonkers, ny",http://history.archives.mbl.edu/concepts/location/632aca3c-b5c2-49a9-8966-4837b003ae40
"tuxedo, ny",http://history.archives.mbl.edu/concepts/location/c171ca2b-de48-4bcc-b235-09665e692a7f
"7iiii king st., pottstown, pa",http://history.archives.mbl.edu/concepts/location/10f34359-6c08-4332-b2b2-9c79c8c2674e
england.,http://history.archives.mbl.edu/concepts/location/fdefe6e8-19d9-410a-89ef-56ff24fe4332
"chestnut place, jamaica plain, ma",http://history.archives.mbl.edu/concepts/location/3f24da8e-daec-4643-b289-104d673c9cc7
"randolph, nh",http://history.archives.mbl.edu/concepts/location/bbe5a1c0-b036-4a3b-90ab-8fa9053603d4
"south hadley, mass",http://history.archives.mbl.edu/concepts/location/bb02576c-ae98-46c0-9bd0-6b555029fe85
"wayton, mo",http://history.archives.mbl.edu/concepts/location/aa53debc-48a9-4708-9358-8dad2bb8949b
w. i.,http://history.archives.mbl.edu/concepts/location/4e456d45-158c-434c-9f8f-510401ca1fee
massachusettes,http://history.archives.mbl.edu/concepts/location/dc8f0796-b2a0-45d5-bb98-5eb3a1c4d14e
berkeley/university of california,http://history.archives.mbl.edu/concepts/location/f999ad04-13f9-4466-81ab-ea2692fe4d15
frankfurt germany,http://history.archives.mbl.edu/concepts/location/205c4f49-0f37-4bef-ba6d-8350063bad78
"ii64 west 95th st., new york, ny",http://history.archives.mbl.edu/concepts/location/cfe8537b-29fd-471b-9a46-0786c1728c34
peking,http://history.archives.mbl.edu/concepts/location/e197169b-e881-4296-8372-1032ed0cfd10
"braintree, mass",http://history.archives.mbl.edu/concepts/location/e16ef3ce-9a4f-4ef1-ae66-33cd57ed4e0f
lost angeles,http://history.archives.mbl.edu/concepts/location/1e60c864-d8d3-4553-9f69-c0b071354e8d
"hochshule, switzerland",http://history.archives.mbl.edu/concepts/location/772e16cb-f55a-487f-840b-37d68e91b95d
st. louis university school,http://history.archives.mbl.edu/concepts/location/6f8c19aa-6f28-46d4-a6ba-066fb8c15dd9
trinidad and tobago,http://history.archives.mbl.edu/concepts/location/a6d83027-d237-435a-8a8e-16dfced81432
"holyoke, ma",http://history.archives.mbl.edu/concepts/location/359e0f16-6dbf-460d-b6f0-301f2237861c
staten island,http://history.archives.mbl.edu/concepts/location/5104e62b-3bd7-4c2c-8936-6f4c5d3eed8e
"hammond, la",http://history.archives.mbl.edu/concepts/location/2e186648-935a-4ab5-823b-792547dd548d
anchorage,http://history.archives.mbl.edu/concepts/location/bcc2bc57-96a4-40d6-aecd-d7e7bdb5e3ef
"kent, england",http://history.archives.mbl.edu/concepts/location/b22ca2b5-b1be-40ce-a47c-f9b318cf8fb4
fort worth,http://history.archives.mbl.edu/concepts/location/fbc141eb-a4f0-4b24-a778-f15c3299e22d
"north forest park, baltimore, md",http://history.archives.mbl.edu/concepts/location/0e6709ac-2d9f-4275-aa0a-5b151a76111d
"south boston, ma",http://history.archives.mbl.edu/concepts/location/b7224662-726f-4d93-a2ea-0f051c7278ed
federated states of micronesia,http://history.archives.mbl.edu/concepts/location/fac74843-8709-4a52-929f-07840eaeecee
"charleston, sc",http://history.archives.mbl.edu/concepts/location/3ca45498-66b0-460a-a59c-8e1b8d7312d1
"calcutta, indiana",http://history.archives.mbl.edu/concepts/location/fcf600a4-2da3-4482-a413-a416bb473e5a
skirball institute,http://history.archives.mbl.edu/concepts/location/928bb82d-f870-467e-8a79-8449717c7256
washington,http://history.archives.mbl.edu/concepts/location/c415d303-1e01-43da-a1e5-fc5366f62452
"montreal, canada",http://history.archives.mbl.edu/concepts/location/f8e96793-ce9d-43a5-bbba-8833bee091fa
"deift, netherlands",http://history.archives.mbl.edu/concepts/location/09e485d7-8b07-4fb4-bef4-f0526bfae2c7
"alicante, spain",http://history.archives.mbl.edu/concepts/location/4759e7a6-3a7a-46dd-87b1-befe1026c947
rumiania,http://history.archives.mbl.edu/concepts/location/b45a4390-4d45-4064-be60-21c9d4c32cd0
"new south wales, australia",http://history.archives.mbl.edu/concepts/location/1b59df23-3d1b-42c7-a57b-1405f5fa8741
"concord, ma",http://history.archives.mbl.edu/concepts/location/6d121e15-e525-49bc-b6b4-4ca10451857d
"cold spring harbor, li?",http://history.archives.mbl.edu/concepts/location/7c7876ba-027c-4c1d-bfa2-877bd0271ab9
"flushing, ny",http://history.archives.mbl.edu/concepts/location/f031a0e0-a912-4f0f-bbf2-54f1a054145f
"iowa city, iowa",http://history.archives.mbl.edu/concepts/location/6e5f1ffc-7213-499d-8fc0-41816f380915
"albany, ny",http://history.archives.mbl.edu/concepts/location/7cdf5e43-2564-4ab6-a724-472ead696c5d
"olivet, mi",http://history.archives.mbl.edu/concepts/location/91f83974-9df4-48a6-97bc-fba6fa99ab6f
"ii05 e. main street, clarksburg, ca",http://history.archives.mbl.edu/concepts/location/06b50044-8cba-4fec-87f9-ccf2641119e2
"koin, germany",http://history.archives.mbl.edu/concepts/location/7a0daf7b-5d23-4403-b8cb-858b57207bdc
"cleveland, oh",http://history.archives.mbl.edu/concepts/location/1faee33b-876b-46d6-97c4-8e5236108bfe
"richmond, va",http://history.archives.mbl.edu/concepts/location/e78ad170-c0da-4fa7-a31b-455e8a15fd58
"ii3 s grove st., east orange, nj",http://history.archives.mbl.edu/concepts/location/d660f007-b1c0-4aa0-a50e-63dd043ec833
washington university,http://history.archives.mbl.edu/concepts/location/b5e512f2-ba6c-43cf-a7e9-19302d13c048
"lock haven, pa",http://history.archives.mbl.edu/concepts/location/cc80f489-bf5c-4f0b-9006-a584b38b65ec
"heemstede, holland",http://history.archives.mbl.edu/concepts/location/04b03073-aac1-48c5-a7c3-18dac8891982
"333 west 77th street, new york, ny",http://history.archives.mbl.edu/concepts/location/fb9b5f80-f4a0-44e5-9488-8d5b9e69b6a3
"beloit, wi",http://history.archives.mbl.edu/concepts/location/138dc228-5109-4683-84be-28ebc6980a4e
"turino, itlay",http://history.archives.mbl.edu/concepts/location/d303d1cf-48b3-4c84-a2d3-edbf1fcaba9e
downstate medical center in brooklyn,http://history.archives.mbl.edu/concepts/location/a43b9ef8-ca39-4db0-a526-268ca1eb837b
carnegie institution of washington,http://history.archives.mbl.edu/concepts/location/c66715c8-0f5f-4504-a853-d90592e9a552
"salem, nj",http://history.archives.mbl.edu/concepts/location/1cfe88a8-6b1b-487e-8c6a-526417ef22db
cayey,http://history.archives.mbl.edu/concepts/location/108ecd89-a5c6-448a-bfd4-7bdcb85a4ccd
"i000 park ave., new york, ny",http://history.archives.mbl.edu/concepts/location/f8f626a2-8987-45ce-8ca5-78cd19630810
"cannan, nyu",http://history.archives.mbl.edu/concepts/location/889a87f7-5077-482e-8439-59a54bce04c8
"braintree, ma",http://history.archives.mbl.edu/concepts/location/18070cec-1650-43b5-a39b-27084af5643d
inc,http://history.archives.mbl.edu/concepts/location/eefb4f67-4313-4d39-acf1-cbce25b342bd
"austin, tx",http://history.archives.mbl.edu/concepts/location/e25d21d0-b7ec-4602-ad2a-e06c4787bfa4
orono,http://history.archives.mbl.edu/concepts/location/a433fc2a-0368-4717-b52b-69f8177e845e
"foochow, china",http://history.archives.mbl.edu/concepts/location/4e239eb6-4399-4411-8090-32740b74cfce
"woodbury, nj",http://history.archives.mbl.edu/concepts/location/35acf71a-548e-4e6e-afa8-e9a631afe260
"geneva, ny",http://history.archives.mbl.edu/concepts/location/30e83e4d-6eb6-4019-96b0-8c78d6786687
"battle creek, mi",http://history.archives.mbl.edu/concepts/location/25732847-3338-4669-b968-a7384c72ca93
"309 w. 99th street, new york, ny",http://history.archives.mbl.edu/concepts/location/944d411b-0491-4466-ae31-0555838bddf2
"tochigi-ken, japan",http://history.archives.mbl.edu/concepts/location/22ddf8cb-8941-43f4-b07b-620aee0aa4bd
national institute of neurological diseases and stroke,http://history.archives.mbl.edu/concepts/location/4f9027de-16fd-46cd-8d32-cc1abe4c64dc
"i9i broad street, red bank, ny",http://history.archives.mbl.edu/concepts/location/b2b53359-dda4-4c0c-a065-f698cb30fb91
baltimore county,http://history.archives.mbl.edu/concepts/location/2117a0b0-3aec-44d0-b50e-24169c4a0170
tufts university,http://history.archives.mbl.edu/concepts/location/8895e727-1bd2-4db6-a17b-d6b0faa517d5
"45 park street, buffalo, ny",http://history.archives.mbl.edu/concepts/location/5792a7b0-1795-4d8b-8f29-1d435cbb27b2
"sioux city, ia",http://history.archives.mbl.edu/concepts/location/10bbc03a-df1f-46c5-8296-359f84a7af6a
"408 warren crescent, norfolk, va",http://history.archives.mbl.edu/concepts/location/6facb143-e51e-4357-8525-f83f882de385
"carmel, ca",http://history.archives.mbl.edu/concepts/location/6189ac91-f3b1-4bd9-acfe-ba388152387c
"748 jackson boulevard, chicago, il",http://history.archives.mbl.edu/concepts/location/d3c03fea-2eb1-40e1-b8cf-a49057a93ed4
"i03 lemoyne avenue, washington, pa",http://history.archives.mbl.edu/concepts/location/534013db-49cc-4d0e-8c33-64ad389bf1b3
sharp and dohme,http://history.archives.mbl.edu/concepts/location/2eddceef-480a-4aec-82c1-83b03550edc2
"ii034 fifth avenue, new york, ny",http://history.archives.mbl.edu/concepts/location/66077c3c-e0b7-4976-8b6a-47937ada71a6
"cranston, ri",http://history.archives.mbl.edu/concepts/location/209c16d0-2b5f-4aa0-a90f-742465e1cf4e
army chemical center,http://history.archives.mbl.edu/concepts/location/e23ef81d-c621-4a4f-9def-dfb835d77f66
n. y.,http://history.archives.mbl.edu/concepts/location/b10808d4-2be3-434e-b29d-36cf13540c1e
